id,order_id,order_date,region,state,city,category,product,brand,customer_name,quantity,sales_amount,cost_amount,profit,payment_mode
417,ORD0006017,2026-06-25,West,Karnataka,Warangal,Accessories,Laptop,Samsung,Customer_47963,3,41057,16890,-10264,Card
418,ORD0006018,2026-06-06,North,Delhi,Pune,"Office Devices",Mobile,HP,Customer_27902,5,56330,62620,14540,Card
419,ORD0006019,2026-02-03,West,Maharashtra,"New Delhi",Electronics,Printer,HP,Customer_11461,3,30171,71810,-22184,Card
420,ORD0006020,2026-01-05,North,Telangana,Mumbai,"Home Appliances",Printer,Samsung,Customer_18265,4,45848,48846,39275,Cash
421,ORD0006021,2026-04-24,North,Delhi,Pune,Accessories,Laptop,Samsung,Customer_6897,5,72720,66078,-23264,Card
422,ORD0006022,2026-03-08,West,Karnataka,Hyderabad,Electronics,Earbuds,HP,Customer_35203,5,88234,32134,45206,UPI
423,ORD0006023,2026-05-09,South,Telangana,"New Delhi","Office Devices",Mobile,HP,Customer_46236,1,74899,24295,55381,Card
424,ORD0006024,2026-05-22,West,Delhi,"New Delhi","Office Devices","Smart TV",Apple,Customer_19187,4,91285,52796,13557,Cash
425,ORD0006025,2026-05-05,North,Maharashtra,Pune,"Home Appliances",AC,Samsung,Customer_20424,2,29677,62818,11622,UPI
426,ORD0006026,2026-03-29,South,Delhi,Hyderabad,Accessories,"Smart TV",Apple,Customer_43192,2,65323,23271,52093,UPI
427,ORD0006027,2026-06-15,North,Maharashtra,"New Delhi","Home Appliances",AC,Sony,Customer_12194,5,47701,32073,31738,Cash
428,ORD0006028,2026-05-07,East,Maharashtra,Pune,Electronics,Printer,HP,Customer_18069,1,70914,59985,15257,Cash
429,ORD0006029,2026-02-19,West,Maharashtra,Hyderabad,"Office Devices",Printer,Samsung,Customer_49963,3,73585,59912,38429,UPI
430,ORD0006030,2026-02-15,West,Delhi,Mumbai,"Home Appliances",Earbuds,Sony,Customer_20573,3,48829,29699,-42547,Card
431,ORD0006031,2026-03-31,South,Maharashtra,"New Delhi",Electronics,"Smart TV",HP,Customer_19192,4,50447,62020,35212,Cash
432,ORD0006032,2026-01-10,North,Telangana,Bangalore,"Office Devices",Mobile,HP,Customer_30855,1,73971,18457,17246,UPI
433,ORD0006033,2026-02-23,West,Karnataka,Pune,Electronics,Earbuds,HP,Customer_15973,4,21062,56002,-14936,Cash
434,ORD0006034,2026-05-09,North,Telangana,Warangal,Accessories,Tablet,Apple,Customer_34804,2,94789,18625,26412,Cash
435,ORD0006035,2026-02-20,North,Maharashtra,Hyderabad,Accessories,"Power Bank",Samsung,Customer_1256,5,40380,55539,51527,Card
436,ORD0006036,2026-05-14,West,Maharashtra,"New Delhi","Home Appliances",Laptop,Apple,Customer_13886,2,40748,53475,26217,UPI
437,ORD0006037,2026-03-06,North,Delhi,Hyderabad,"Office Devices",Earbuds,Sony,Customer_31349,3,91824,64305,1540,UPI
438,ORD0006038,2026-02-09,West,Maharashtra,Pune,"Home Appliances",Tablet,Sony,Customer_28112,1,68214,65383,10221,UPI
439,ORD0006039,2026-05-04,North,Telangana,Bangalore,"Home Appliances",Earbuds,Apple,Customer_46603,2,38046,45889,20249,Cash
440,ORD0006040,2026-02-18,North,Maharashtra,Mumbai,Electronics,"Power Bank",HP,Customer_3390,3,68545,35875,45411,Cash
441,ORD0006041,2026-03-06,East,Delhi,"New Delhi",Accessories,Mobile,Apple,Customer_6509,2,71744,51696,-30790,Card
442,ORD0006042,2026-05-26,East,Maharashtra,Pune,"Office Devices",Mobile,Apple,Customer_33261,1,94615,21385,42668,Card
443,ORD0006043,2026-05-08,East,Karnataka,Warangal,"Office Devices","Smart TV",HP,Customer_25449,5,80911,29036,32298,UPI
444,ORD0006044,2026-05-03,North,Karnataka,"New Delhi",Accessories,"Smart TV",Sony,Customer_34580,3,76047,65261,-43280,Card
445,ORD0006045,2026-06-20,West,Maharashtra,Bangalore,Electronics,Laptop,HP,Customer_27779,3,41503,49957,-33611,Card
446,ORD0006046,2026-05-04,West,Delhi,Hyderabad,"Home Appliances","Power Bank",Samsung,Customer_8174,3,47204,15118,27620,UPI
447,ORD0006047,2026-06-10,South,Karnataka,Pune,"Home Appliances",Printer,HP,Customer_48010,5,47967,27588,-17298,UPI
448,ORD0006048,2026-02-02,North,Telangana,Mumbai,"Home Appliances",Tablet,Samsung,Customer_31539,2,68518,22985,22839,Card
449,ORD0006049,2026-04-16,South,Maharashtra,Warangal,"Office Devices","Power Bank",Sony,Customer_21178,2,46932,58130,5852,Cash
450,ORD0006050,2026-01-12,South,Karnataka,Bangalore,Electronics,Laptop,Apple,Customer_9094,4,58022,48830,19945,Cash
451,ORD0006051,2026-01-29,South,Maharashtra,Hyderabad,"Office Devices",Printer,Samsung,Customer_37318,3,45015,16942,21587,Card
452,ORD0006052,2026-01-23,North,Telangana,Hyderabad,"Office Devices",Earbuds,Samsung,Customer_40105,3,42574,62867,-2725,Cash
453,ORD0006053,2026-06-07,East,Maharashtra,Hyderabad,Electronics,Laptop,Apple,Customer_41565,3,35911,37725,7809,UPI
454,ORD0006054,2026-02-11,West,Telangana,Bangalore,"Office Devices",Earbuds,Apple,Customer_4307,5,60738,56133,50379,Card
455,ORD0006055,2026-02-17,East,Delhi,"New Delhi","Home Appliances",Printer,Apple,Customer_8819,3,54463,37679,1567,Card
456,ORD0006056,2026-05-29,West,Delhi,"New Delhi",Electronics,Earbuds,Sony,Customer_7537,5,45431,58642,45621,Cash
457,ORD0006057,2026-06-11,South,Delhi,Mumbai,Electronics,"Smart TV",HP,Customer_19420,4,67745,58612,70177,Card
458,ORD0006058,2026-02-05,East,Karnataka,Hyderabad,"Office Devices","Power Bank",Samsung,Customer_37086,4,51095,61508,48405,UPI
459,ORD0006059,2026-02-16,North,Delhi,Mumbai,Electronics,Printer,HP,Customer_69,5,47328,21036,37905,Cash
460,ORD0006060,2026-05-23,East,Telangana,Bangalore,"Home Appliances",Laptop,HP,Customer_45133,4,77267,46493,-5438,Card
461,ORD0006061,2026-04-30,North,Karnataka,Hyderabad,"Office Devices","Smart TV",Apple,Customer_615,4,88241,70869,-28670,Cash
462,ORD0006062,2026-05-12,South,Maharashtra,Warangal,"Home Appliances","Smart TV",Sony,Customer_36660,4,59599,30490,54172,UPI
463,ORD0006063,2026-04-04,South,Maharashtra,Warangal,Electronics,Mobile,Sony,Customer_1752,2,88850,22419,-40754,UPI
464,ORD0006064,2026-02-23,West,Karnataka,Warangal,Accessories,Earbuds,HP,Customer_13968,3,86219,47352,-4765,Card
465,ORD0006065,2026-04-24,North,Delhi,"New Delhi","Office Devices",Tablet,Sony,Customer_5744,1,44444,23259,40031,UPI
466,ORD0006066,2026-02-08,North,Telangana,Bangalore,Accessories,Mobile,Samsung,Customer_38719,3,53799,42903,-44012,Cash
467,ORD0006067,2026-05-24,South,Telangana,Mumbai,"Home Appliances",Mobile,Sony,Customer_26193,1,47634,25616,30200,Cash
468,ORD0006068,2026-06-15,West,Telangana,"New Delhi",Accessories,Earbuds,HP,Customer_48946,4,71752,20057,34403,Cash
469,ORD0006069,2026-01-20,West,Maharashtra,Warangal,"Office Devices","Smart TV",Apple,Customer_32784,4,65458,58199,57641,UPI
470,ORD0006070,2026-04-06,East,Telangana,Bangalore,"Home Appliances",Earbuds,Sony,Customer_27987,2,51853,35663,10947,Card
471,ORD0006071,2026-03-10,West,Delhi,Hyderabad,Accessories,Earbuds,HP,Customer_11389,3,46088,40492,-10657,UPI
472,ORD0006072,2026-05-31,West,Delhi,"New Delhi","Office Devices",Printer,Samsung,Customer_6879,5,78068,23766,29650,UPI
473,ORD0006073,2026-06-09,West,Delhi,Hyderabad,"Home Appliances","Power Bank",Sony,Customer_11980,3,97565,29088,-11109,Cash
474,ORD0006074,2026-05-08,West,Delhi,Pune,Accessories,AC,Samsung,Customer_14884,2,81690,66427,65388,Card
475,ORD0006075,2026-05-23,North,Karnataka,Bangalore,"Home Appliances",Earbuds,HP,Customer_3574,1,73977,65403,-2546,Cash
476,ORD0006076,2026-02-22,West,Karnataka,Pune,Electronics,Printer,HP,Customer_10104,3,92189,15399,-5565,Cash
477,ORD0006077,2026-04-09,West,Delhi,Hyderabad,"Office Devices",AC,Sony,Customer_24649,5,56825,35280,-2154,UPI
478,ORD0006078,2026-01-10,South,Telangana,Warangal,"Office Devices",Earbuds,Apple,Customer_29724,5,74279,57918,14720,Cash
479,ORD0006079,2026-02-04,North,Maharashtra,"New Delhi","Home Appliances",Laptop,Samsung,Customer_13073,3,82861,38205,7789,UPI
480,ORD0006080,2026-02-13,West,Telangana,Pune,Electronics,"Power Bank",Sony,Customer_2184,5,30240,20076,-48349,Card
481,ORD0006081,2026-01-22,East,Delhi,Pune,Accessories,Laptop,Samsung,Customer_2668,5,22139,52294,-9201,Cash
482,ORD0006082,2026-04-19,South,Telangana,Pune,"Home Appliances",Earbuds,Sony,Customer_4027,3,51885,39523,72023,Card
483,ORD0006083,2026-04-15,North,Delhi,Mumbai,Accessories,AC,Apple,Customer_8450,2,38052,20319,32362,Card
484,ORD0006084,2026-06-21,South,Delhi,Mumbai,Accessories,Mobile,Apple,Customer_9732,3,71282,67210,7519,Card
485,ORD0006085,2026-02-07,East,Telangana,Hyderabad,"Office Devices",Earbuds,Sony,Customer_47916,3,78518,20612,21715,Card
486,ORD0006086,2026-05-22,South,Telangana,"New Delhi","Office Devices",Mobile,Apple,Customer_25164,5,41003,41957,-15068,Card
487,ORD0006087,2026-06-18,West,Telangana,Mumbai,Electronics,Laptop,Samsung,Customer_7464,2,59848,34377,-23362,UPI
488,ORD0006088,2026-01-23,South,Maharashtra,"New Delhi","Office Devices",Mobile,Samsung,Customer_8353,4,29484,40255,36002,Cash
489,ORD0006089,2026-03-08,North,Maharashtra,Hyderabad,"Office Devices",AC,Samsung,Customer_14774,4,77592,41143,-40729,UPI
490,ORD0006090,2026-01-07,West,Maharashtra,Pune,"Office Devices",Earbuds,Samsung,Customer_13602,1,86352,60582,13480,Card
491,ORD0006091,2026-03-02,North,Delhi,"New Delhi","Home Appliances",Printer,Apple,Customer_29671,2,36209,64401,41233,UPI
492,ORD0006092,2026-01-02,West,Maharashtra,Hyderabad,"Home Appliances",Tablet,Samsung,Customer_10910,5,58213,69538,-35999,UPI
493,ORD0006093,2026-04-25,West,Maharashtra,Warangal,"Office Devices",Laptop,Apple,Customer_35984,5,79011,60012,21650,Card
494,ORD0006094,2026-04-20,North,Maharashtra,Hyderabad,"Office Devices",Laptop,Samsung,Customer_19980,3,43597,73712,-586,Card
495,ORD0006095,2026-01-29,North,Telangana,Pune,"Office Devices","Smart TV",HP,Customer_44416,3,79159,30286,-21330,Card
496,ORD0006096,2026-03-22,South,Delhi,Mumbai,Accessories,Laptop,Sony,Customer_31255,4,86222,70023,-32355,Card
497,ORD0006097,2026-01-29,North,Telangana,Warangal,"Office Devices",Earbuds,Apple,Customer_36730,3,55397,52474,62421,Cash
498,ORD0006098,2026-03-04,North,Maharashtra,Bangalore,"Home Appliances",Printer,HP,Customer_18796,1,58100,16133,41960,Card
499,ORD0006099,2026-06-27,East,Karnataka,Hyderabad,"Home Appliances",Printer,Apple,Customer_9748,3,52293,28511,24247,UPI
500,ORD0006100,2026-01-11,South,Delhi,Warangal,Accessories,AC,Sony,Customer_26467,1,53931,21803,20609,UPI
501,ORD0006101,2026-03-31,South,Karnataka,Warangal,"Office Devices",Earbuds,Apple,Customer_2315,5,90504,74664,-8196,Cash
502,ORD0006102,2026-04-08,East,Karnataka,Mumbai,Accessories,Laptop,Apple,Customer_1225,3,42292,73917,-14492,UPI
503,ORD0006103,2026-02-06,North,Telangana,Mumbai,"Office Devices",Printer,Sony,Customer_21048,4,47083,46910,19143,Cash
504,ORD0006104,2026-01-08,West,Telangana,"New Delhi",Accessories,Mobile,Samsung,Customer_34392,4,20215,25422,26960,Cash
505,ORD0006105,2026-02-20,North,Karnataka,Bangalore,"Home Appliances",AC,Sony,Customer_20675,3,78191,66373,-42647,Card
506,ORD0006106,2026-06-10,North,Maharashtra,Mumbai,"Home Appliances","Power Bank",HP,Customer_29415,2,33056,54549,66284,UPI
507,ORD0006107,2026-01-16,East,Telangana,Hyderabad,"Home Appliances",Earbuds,HP,Customer_21287,2,23896,41877,5018,Card
508,ORD0006108,2026-03-02,West,Karnataka,Mumbai,Accessories,Laptop,Sony,Customer_25431,2,65223,25304,85,Cash
509,ORD0006109,2026-01-25,West,Delhi,Pune,"Office Devices",AC,Apple,Customer_17166,4,98348,20469,27501,Cash
510,ORD0006110,2026-01-31,East,Karnataka,"New Delhi",Electronics,Laptop,HP,Customer_8743,5,72923,62763,49255,UPI
511,ORD0006111,2026-01-08,North,Maharashtra,Pune,"Home Appliances",Printer,HP,Customer_32274,2,65325,70861,22398,Cash
512,ORD0006112,2026-02-26,North,Telangana,Mumbai,"Home Appliances","Power Bank",Samsung,Customer_24164,5,61089,50400,21182,Cash
513,ORD0006113,2026-06-17,South,Telangana,Mumbai,"Home Appliances",Mobile,Sony,Customer_27632,2,75064,53027,-23798,UPI
514,ORD0006114,2026-01-10,East,Karnataka,Bangalore,"Office Devices",Printer,Samsung,Customer_12680,2,72129,39637,-2704,Cash
515,ORD0006115,2026-02-11,South,Telangana,Warangal,"Home Appliances",Earbuds,Samsung,Customer_27908,3,27473,63379,44839,Card
516,ORD0006116,2026-01-30,West,Telangana,Pune,Electronics,"Power Bank",Apple,Customer_46501,5,33230,66216,48829,Cash
517,ORD0006117,2026-06-28,North,Telangana,Pune,"Home Appliances",Tablet,HP,Customer_10750,1,39290,55436,44115,Cash
518,ORD0006118,2026-06-15,North,Maharashtra,Bangalore,"Home Appliances","Smart TV",Samsung,Customer_28504,4,49683,15385,43986,Cash
519,ORD0006119,2026-06-07,South,Karnataka,Mumbai,Accessories,"Smart TV",Samsung,Customer_44747,1,76957,34305,18887,Card
520,ORD0006120,2026-05-04,West,Karnataka,Hyderabad,Electronics,"Smart TV",Sony,Customer_43151,4,42452,19886,15303,Cash
521,ORD0006121,2026-02-28,East,Delhi,"New Delhi","Home Appliances",Earbuds,Samsung,Customer_30002,4,76071,39230,56060,Cash
522,ORD0006122,2026-03-16,East,Maharashtra,Mumbai,"Home Appliances",Tablet,Sony,Customer_41115,2,95305,66698,-6440,UPI
523,ORD0006123,2026-01-25,North,Telangana,"New Delhi","Office Devices",Earbuds,HP,Customer_8519,1,91278,27818,16500,Card
524,ORD0006124,2026-03-22,East,Maharashtra,Bangalore,"Home Appliances","Smart TV",Apple,Customer_23191,5,40196,43553,13794,Card
525,ORD0006125,2026-05-05,East,Telangana,Pune,Electronics,Earbuds,Samsung,Customer_4361,3,24429,68195,-14126,Card
526,ORD0006126,2026-05-31,North,Delhi,"New Delhi","Home Appliances",Tablet,Sony,Customer_1596,5,24304,61758,43548,Card
527,ORD0006127,2026-03-14,West,Maharashtra,Mumbai,"Office Devices",AC,Samsung,Customer_18422,4,28654,51768,12625,Cash
528,ORD0006128,2026-05-25,East,Maharashtra,Bangalore,"Office Devices",Earbuds,Sony,Customer_9705,1,21646,59471,-3305,Cash
529,ORD0006129,2026-02-20,South,Karnataka,Warangal,Accessories,Mobile,Sony,Customer_40687,3,84000,54319,50116,Card
530,ORD0006130,2026-01-04,West,Maharashtra,Hyderabad,Accessories,"Smart TV",Apple,Customer_8538,4,67980,22891,19842,UPI
531,ORD0006131,2026-06-04,West,Karnataka,"New Delhi","Home Appliances",AC,Sony,Customer_16592,1,20253,39997,3797,Card
532,ORD0006132,2026-03-31,North,Karnataka,"New Delhi","Home Appliances","Smart TV",HP,Customer_37431,5,44335,62456,-41889,Cash
533,ORD0006133,2026-05-24,East,Maharashtra,Pune,"Office Devices",Printer,HP,Customer_10174,2,45559,41369,-28462,Card
534,ORD0006134,2026-05-06,North,Karnataka,Hyderabad,"Home Appliances",AC,HP,Customer_40352,5,89399,60857,-25600,Card
535,ORD0006135,2026-03-06,West,Maharashtra,"New Delhi",Electronics,Laptop,Samsung,Customer_48476,1,60279,31213,48705,Card
536,ORD0006136,2026-01-05,East,Delhi,Bangalore,Electronics,Mobile,HP,Customer_7699,1,31968,37865,33134,Cash
537,ORD0006137,2026-02-11,South,Telangana,Hyderabad,"Office Devices",Laptop,HP,Customer_16910,4,33266,70251,-32737,Card
538,ORD0006138,2026-03-08,South,Telangana,Pune,Accessories,"Smart TV",Samsung,Customer_39390,1,64792,29732,48648,Card
539,ORD0006139,2026-06-02,South,Telangana,Bangalore,"Home Appliances","Power Bank",Samsung,Customer_12244,5,56140,59816,-4026,Cash
540,ORD0006140,2026-05-15,North,Karnataka,Pune,Electronics,Tablet,HP,Customer_3279,3,39775,61175,126,UPI
541,ORD0006141,2026-02-26,South,Delhi,Hyderabad,"Home Appliances",Printer,Sony,Customer_34972,3,60970,74661,28192,Card
542,ORD0006142,2026-05-13,West,Karnataka,Bangalore,Accessories,Tablet,Samsung,Customer_37366,4,51883,63502,24327,Card
543,ORD0006143,2026-01-08,West,Maharashtra,Pune,Accessories,Tablet,Samsung,Customer_13479,5,85733,34806,-36395,Cash
544,ORD0006144,2026-05-31,East,Karnataka,Hyderabad,"Home Appliances",AC,Apple,Customer_9973,5,30825,65180,44873,Card
545,ORD0006145,2026-03-31,East,Telangana,Warangal,Accessories,"Smart TV",Sony,Customer_14978,4,45358,54328,-8837,Card
546,ORD0006146,2026-05-16,West,Karnataka,Mumbai,Electronics,Earbuds,Samsung,Customer_43926,3,71296,65397,-24568,Card
547,ORD0006147,2026-05-25,West,Karnataka,Pune,Accessories,Tablet,Apple,Customer_1478,4,37266,20785,18739,UPI
548,ORD0006148,2026-06-16,East,Maharashtra,Mumbai,"Home Appliances","Smart TV",HP,Customer_8966,2,45848,44930,39307,Cash
549,ORD0006149,2026-06-20,West,Delhi,Mumbai,"Office Devices",Earbuds,HP,Customer_35998,3,31591,35497,6340,UPI
550,ORD0006150,2026-03-18,North,Telangana,"New Delhi","Office Devices","Smart TV",Samsung,Customer_48648,1,61504,34885,-17493,Cash
551,ORD0006151,2026-05-05,West,Maharashtra,Pune,"Office Devices",Tablet,HP,Customer_11562,2,68900,31395,-2967,Card
552,ORD0006152,2026-04-10,East,Delhi,Warangal,"Office Devices",Mobile,HP,Customer_24621,4,65685,16580,37681,UPI
553,ORD0006153,2026-01-03,West,Telangana,Warangal,Electronics,Tablet,Sony,Customer_43050,5,24098,43535,-18736,UPI
554,ORD0006154,2026-06-15,South,Telangana,Mumbai,Accessories,Mobile,Samsung,Customer_19182,4,26229,42121,-39476,UPI
555,ORD0006155,2026-05-04,South,Telangana,Mumbai,"Home Appliances","Power Bank",Sony,Customer_8993,2,22081,26442,26727,Card
556,ORD0006156,2026-04-15,West,Delhi,Warangal,Electronics,AC,Apple,Customer_10716,3,85824,53073,24267,UPI
557,ORD0006157,2026-01-06,South,Telangana,Mumbai,Electronics,"Smart TV",HP,Customer_40888,2,87261,40641,6729,Cash
558,ORD0006158,2026-02-01,West,Telangana,Mumbai,Electronics,Laptop,HP,Customer_20047,3,43382,72861,30692,Cash
559,ORD0006159,2026-01-23,West,Delhi,Mumbai,"Home Appliances",Mobile,HP,Customer_28496,5,79713,18502,3938,Cash
560,ORD0006160,2026-01-26,East,Delhi,Hyderabad,Accessories,Printer,Apple,Customer_31030,1,39052,22845,61879,UPI
561,ORD0006161,2026-04-20,East,Delhi,Bangalore,Electronics,Earbuds,Samsung,Customer_2611,2,46648,61299,14921,Cash
562,ORD0006162,2026-05-02,North,Delhi,"New Delhi","Office Devices",Laptop,Samsung,Customer_13251,5,95150,66372,-2728,Card
563,ORD0006163,2026-03-26,North,Telangana,Hyderabad,"Home Appliances","Power Bank",Sony,Customer_17053,1,21939,20564,-4321,Cash
564,ORD0006164,2026-01-04,North,Karnataka,Hyderabad,"Office Devices","Power Bank",Sony,Customer_40224,1,21959,66582,-9766,Cash
565,ORD0006165,2026-04-26,South,Telangana,Hyderabad,"Office Devices",Mobile,Samsung,Customer_35299,4,65584,53184,15581,UPI
566,ORD0006166,2026-06-10,East,Delhi,"New Delhi",Electronics,Printer,Apple,Customer_30476,3,68127,47991,76191,Card
567,ORD0006167,2026-03-20,West,Maharashtra,Bangalore,Accessories,Mobile,HP,Customer_3345,1,82679,34615,1335,Card
568,ORD0006168,2026-03-16,South,Delhi,Pune,Accessories,Mobile,HP,Customer_31725,2,48626,16940,-8589,Card
569,ORD0006169,2026-02-14,East,Maharashtra,Mumbai,Accessories,Mobile,Samsung,Customer_34843,4,28030,50239,30909,Cash
570,ORD0006170,2026-04-20,West,Delhi,Pune,Accessories,"Power Bank",Sony,Customer_5141,5,42478,54073,31319,Cash
571,ORD0006171,2026-02-18,North,Telangana,Pune,"Home Appliances",Laptop,Sony,Customer_26507,2,27915,43865,7698,Cash
572,ORD0006172,2026-04-13,North,Delhi,Mumbai,"Home Appliances",Mobile,Sony,Customer_35585,5,69902,30813,14219,UPI
573,ORD0006173,2026-01-04,North,Karnataka,Mumbai,Electronics,"Smart TV",HP,Customer_16133,1,66768,50485,6723,Card
574,ORD0006174,2026-02-20,West,Telangana,Hyderabad,"Office Devices",Earbuds,Apple,Customer_43613,5,96421,16988,4996,Cash
575,ORD0006175,2026-02-23,South,Telangana,Warangal,"Office Devices",Tablet,Sony,Customer_42962,5,39999,36199,4943,Cash
576,ORD0006176,2026-02-16,South,Maharashtra,Bangalore,Accessories,"Power Bank",HP,Customer_27287,1,29629,23835,8963,Cash
577,ORD0006177,2026-06-16,North,Maharashtra,Warangal,Electronics,Earbuds,Samsung,Customer_35509,4,32125,62313,39561,UPI
578,ORD0006178,2026-02-28,East,Karnataka,"New Delhi",Electronics,"Power Bank",Sony,Customer_15045,5,73026,49488,33640,UPI
579,ORD0006179,2026-02-04,North,Karnataka,Mumbai,Accessories,Tablet,HP,Customer_30957,5,64443,22796,52122,UPI
580,ORD0006180,2026-05-27,South,Maharashtra,Mumbai,Electronics,Printer,Sony,Customer_18230,5,79122,62724,40976,UPI
581,ORD0006181,2026-05-07,South,Maharashtra,Pune,Accessories,AC,HP,Customer_13488,3,65205,39042,9293,UPI
582,ORD0006182,2026-06-02,East,Telangana,Bangalore,"Home Appliances",Printer,HP,Customer_8399,2,68205,35935,41687,Card
583,ORD0006183,2026-06-25,East,Delhi,Warangal,"Office Devices",Laptop,Apple,Customer_3705,4,52021,64666,67627,Cash
584,ORD0006184,2026-03-28,West,Karnataka,Bangalore,Electronics,Earbuds,Sony,Customer_26931,2,77087,61216,47320,Cash
585,ORD0006185,2026-05-01,South,Maharashtra,Bangalore,"Home Appliances",Mobile,Sony,Customer_23635,3,88164,68890,21033,Cash
586,ORD0006186,2026-04-04,North,Telangana,Bangalore,Accessories,Earbuds,Sony,Customer_32289,4,54379,22706,10460,UPI
587,ORD0006187,2026-01-11,East,Maharashtra,Hyderabad,Accessories,Laptop,HP,Customer_24476,2,28162,49067,-10027,Cash
588,ORD0006188,2026-01-27,South,Telangana,Mumbai,"Home Appliances",Laptop,Samsung,Customer_39843,4,48073,45579,-12280,Cash
589,ORD0006189,2026-03-21,North,Delhi,"New Delhi",Accessories,Laptop,Sony,Customer_36744,2,88542,53822,35202,UPI
590,ORD0006190,2026-03-23,West,Telangana,Mumbai,"Office Devices",Tablet,Samsung,Customer_20997,4,85534,29909,57048,Card
591,ORD0006191,2026-01-30,South,Maharashtra,Hyderabad,"Office Devices",Laptop,Samsung,Customer_20694,3,77310,63425,75283,Card
592,ORD0006192,2026-06-18,North,Maharashtra,"New Delhi","Office Devices","Power Bank",Apple,Customer_9496,5,61542,23579,-3819,Cash
593,ORD0006193,2026-03-29,North,Telangana,Pune,"Office Devices",Laptop,Samsung,Customer_6473,4,56334,72922,16619,UPI
594,ORD0006194,2026-03-13,East,Maharashtra,Hyderabad,Electronics,Printer,Samsung,Customer_31002,5,75434,58970,8128,UPI
595,ORD0006195,2026-02-13,West,Telangana,Pune,Electronics,Tablet,Samsung,Customer_25965,4,46581,34632,43271,Cash
596,ORD0006196,2026-01-24,South,Maharashtra,Hyderabad,"Office Devices",Laptop,HP,Customer_23767,1,53692,50849,13277,UPI
597,ORD0006197,2026-03-03,East,Telangana,"New Delhi","Office Devices",Printer,Samsung,Customer_21166,1,31122,41984,22992,Card
598,ORD0006198,2026-02-28,East,Delhi,Mumbai,Accessories,Printer,Sony,Customer_23387,2,43263,41252,14386,Card
599,ORD0006199,2026-01-15,North,Telangana,"New Delhi",Accessories,Mobile,Apple,Customer_19590,2,70093,17994,-7638,Card
600,ORD0006200,2026-06-21,West,Maharashtra,Hyderabad,Accessories,Earbuds,HP,Customer_35452,3,49870,36995,34172,Cash
601,ORD0006201,2026-04-04,South,Maharashtra,Mumbai,"Office Devices",Printer,Samsung,Customer_2040,5,93568,25368,12956,UPI
602,ORD0006202,2026-04-17,East,Telangana,Mumbai,"Office Devices",Earbuds,HP,Customer_4781,4,60723,31059,54721,UPI
603,ORD0006203,2026-03-13,North,Telangana,"New Delhi",Electronics,AC,Samsung,Customer_10418,5,93841,68171,18898,Cash
604,ORD0006204,2026-03-12,South,Maharashtra,Mumbai,Accessories,Tablet,Sony,Customer_46141,2,54028,39628,28096,UPI
605,ORD0006205,2026-04-29,West,Maharashtra,"New Delhi","Home Appliances",Tablet,HP,Customer_39208,2,87109,43769,17516,Cash
606,ORD0006206,2026-01-07,West,Telangana,Hyderabad,"Home Appliances",Laptop,Samsung,Customer_6264,5,77714,23927,24262,Card
607,ORD0006207,2026-02-14,West,Maharashtra,Hyderabad,Electronics,Mobile,Sony,Customer_17136,5,49714,28042,70155,Cash
608,ORD0006208,2026-01-10,East,Telangana,"New Delhi","Home Appliances",Laptop,Apple,Customer_39221,2,65532,56536,23741,Cash
609,ORD0006209,2026-06-18,South,Maharashtra,Mumbai,"Home Appliances",Printer,Apple,Customer_21281,4,82986,20886,-5630,Card
610,ORD0006210,2026-05-14,West,Delhi,"New Delhi",Electronics,"Smart TV",HP,Customer_19157,2,77086,42004,1895,Card
611,ORD0006211,2026-05-08,West,Maharashtra,"New Delhi",Electronics,Earbuds,HP,Customer_36548,4,26944,42972,-46620,Card
612,ORD0006212,2026-06-19,South,Karnataka,Bangalore,Accessories,"Smart TV",HP,Customer_3778,3,21499,59788,50620,UPI
613,ORD0006213,2026-06-23,East,Telangana,Warangal,Electronics,AC,Samsung,Customer_20775,4,49236,54605,18917,Card
614,ORD0006214,2026-05-28,North,Karnataka,Bangalore,"Home Appliances",Printer,HP,Customer_29511,1,73389,19439,-2615,UPI
615,ORD0006215,2026-01-12,North,Maharashtra,Bangalore,Accessories,Laptop,Apple,Customer_11021,5,85170,38254,26083,Cash
616,ORD0006216,2026-03-05,West,Delhi,"New Delhi","Office Devices",AC,Samsung,Customer_30151,1,99244,43380,3595,Card
617,ORD0006217,2026-01-28,South,Delhi,"New Delhi","Home Appliances","Power Bank",HP,Customer_41388,3,95597,31072,2238,Cash
618,ORD0006218,2026-02-13,East,Telangana,Warangal,"Office Devices",Tablet,HP,Customer_21649,4,89385,41210,15541,Cash
619,ORD0006219,2026-03-28,West,Maharashtra,"New Delhi",Accessories,"Power Bank",HP,Customer_31981,3,61693,23510,-1514,Cash
620,ORD0006220,2026-03-27,South,Karnataka,Hyderabad,"Office Devices","Power Bank",Sony,Customer_38801,5,58635,46686,-2111,Cash
621,ORD0006221,2026-03-05,East,Karnataka,Bangalore,"Office Devices",AC,Apple,Customer_35091,1,62659,31977,56619,UPI
622,ORD0006222,2026-05-17,West,Karnataka,Mumbai,Accessories,AC,Sony,Customer_2419,2,50357,73952,11504,Cash
623,ORD0006223,2026-05-09,West,Karnataka,Bangalore,Accessories,"Smart TV",HP,Customer_15775,3,57215,67734,63427,UPI
